valor;ano;dataAtualizacao;cod_cns
35.67;01/04/2021;16/12/2021 00:00;15.80-0
26.50;01/04/2021;16/12/2021 00:00;136.65-5
35.67;01/04/2021;16/12/2021 00:00;15.62-8
26.50;01/04/2021;16/12/2021 00:00;19.11-7
26.50;01/04/2021;16/12/2021 00:00;35.01-4
145.70;01/04/2021;16/12/2021 00:00;20.70-1
26.50;01/04/2021;16/12/2021 00:00;18.74-7
26.50;01/04/2021;16/12/2021 00:00;16.43-6
26.50;01/04/2021;16/12/2021 00:00;18.46-5
26.50;01/04/2021;16/12/2021 00:00;16.31-1
26.50;01/04/2021;16/12/2021 00:00;19.28-1
87.15;01/04/2021;16/12/2021 00:00;15.82-6
26.80;01/04/2021;16/12/2021 00:00;20.72-7
62.32;01/04/2021;16/12/2021 00:00;26-5
26.50;01/04/2021;16/12/2021 00:00;16.92-3
26.50;01/04/2021;16/12/2021 00:00;16.89-9
26.50;01/04/2021;16/12/2021 00:00;136.79-6
47.79;01/04/2021;16/12/2021 00:00;17.32-7
15.81;01/04/2021;16/12/2021 00:00;19.47-1
26.50;01/04/2021;16/12/2021 00:00;20.76-8
26.50;01/04/2021;16/12/2021 00:00;18.29-1
42.87;01/04/2021;16/12/2021 00:00;16.26-1
26.50;01/04/2021;16/12/2021 00:00;146.98-5
26.50;01/04/2021;16/12/2021 00:00;146.99-3
26.50;01/04/2021;16/12/2021 00:00;136.91-1
26.50;01/04/2021;16/12/2021 00:00;19.93-5
26.50;01/04/2021;16/12/2021 00:00;20.02-4
26.50;01/04/2021;16/12/2021 00:00;135.78-0
26.50;01/04/2021;16/12/2021 00:00;20.64-4
43.95;01/04/2021;16/12/2021 00:00;17.29-3
26.50;01/04/2021;16/12/2021 00:00;130.53-4
26.50;01/04/2021;16/12/2021 00:00;16.97-2
26.50;01/04/2021;16/12/2021 00:00;18.97-8
34.50;01/04/2021;16/12/2021 00:00;17.31-9
26.50;01/04/2021;16/12/2021 00:00;18.99-4
56.67;01/04/2021;16/12/2021 00:00;17.38-4
26.50;01/04/2021;16/12/2021 00:00;18.75-4
26.50;01/04/2021;16/12/2021 00:00;18.95-2
26.50;01/04/2021;16/12/2021 00:00;19.19-0
26.50;01/04/2021;16/12/2021 00:00;17.17-8
26.50;01/04/2021;16/12/2021 00:00;18.54-9
104.42;01/04/2021;16/12/2021 00:00;15.54-5
26.50;01/04/2021;16/12/2021 00:00;18.25-9
41.79;01/04/2021;16/12/2021 00:00;18.06-9
30.51;01/04/2021;16/12/2021 00:00;15.88-3
26.50;01/04/2021;16/12/2021 00:00;16.79-0
26.50;01/04/2021;16/12/2021 00:00;135.94-7
52.99;01/04/2021;16/08/2021 00:00;154.16-1
26.50;01/04/2021;16/12/2021 00:00;135.96-2
26.50;01/04/2021;16/12/2021 00:00;135.97-0
323.43;01/04/2021;16/12/2021 00:00;16.13-9
54.64;01/04/2021;16/12/2021 00:00;16.16-2
26.50;01/04/2021;16/12/2021 00:00;
66.51;01/04/2021;16/12/2021 00:00;19.90-1
26.50;01/04/2021;16/12/2021 00:00;19.03-4
72.15;01/04/2021;16/12/2021 00:00;20.69-3
26.50;01/04/2021;16/12/2021 00:00;203.54-7
35.92;01/04/2021;16/12/2021 00:00;17.45-9
26.50;01/04/2021;16/12/2021 00:00;19.79-4
15.65;01/04/2021;16/12/2021 00:00;20.85-9
26.50;01/04/2021;16/12/2021 00:00;18.64-8
26.50;01/04/2021;16/12/2021 00:00;18.65-5
26.50;01/04/2021;16/12/2021 00:00;146.55-5
26.50;01/04/2021;16/12/2021 00:00;137.14-1
26.50;01/04/2021;16/12/2021 00:00;18.57-2
26.50;01/04/2021;16/12/2021 00:00;18.66-3
69.04;01/04/2021;16/12/2021 00:00;20.54-5
26.50;01/04/2021;16/12/2021 00:00;
26.50;01/04/2021;16/12/2021 00:00;18.86-1
26.50;01/04/2021;16/12/2021 00:00;18.90-3
26.50;01/04/2021;16/12/2021 00:00;
53.07;01/04/2021;16/12/2021 00:00;17.42-6
26.50;01/04/2021;16/12/2021 00:00;18.88-7
26.50;01/04/2021;16/12/2021 00:00;18.92-9
26.50;01/04/2021;16/12/2021 00:00;19.12-5
29.55;01/04/2021;16/12/2021 00:00;18.16-8
26.50;01/04/2021;16/12/2021 00:00;18.17-6
29.68;01/04/2021;16/12/2021 00:00;16.80-8
26.50;01/04/2021;16/12/2021 00:00;18.70-5
26.50;01/04/2021;16/12/2021 00:00;18.43-2
47.44;01/04/2021;16/12/2021 00:00;18.15-0
29.20;01/04/2021;16/12/2021 00:00;17.52-5
26.50;01/04/2021;16/12/2021 00:00;16.17-0
26.50;01/04/2021;16/12/2021 00:00;17.03-8
26.50;01/04/2021;16/12/2021 00:00;19.29-9
26.50;01/04/2021;16/12/2021 00:00;18.45-7
26.50;01/04/2021;16/12/2021 00:00;20.01-6
26.50;01/04/2021;16/12/2021 00:00;135.48-3
31.35;01/04/2021;16/12/2021 00:00;18.20-0
26.50;01/04/2021;16/12/2021 00:00;153.79-1
54.03;01/04/2021;16/12/2021 00:00;20.18-0
26.50;01/04/2021;16/12/2021 00:00;19.20-8
37.71;01/04/2021;16/12/2021 00:00;20.04-0
48.88;01/04/2021;16/12/2021 00:00;19.80-2
26.50;01/04/2021;16/12/2021 00:00;20.14-9
26.50;01/04/2021;16/12/2021 00:00;136.89-5
26.50;01/04/2021;16/12/2021 00:00;20.20-6
29.68;01/04/2021;16/12/2021 00:00;15.93-3
26.50;01/04/2021;16/12/2021 00:00;
26.50;01/04/2021;16/12/2021 00:00;18.26-7
26.50;01/04/2021;16/12/2021 00:00;18.36-6
26.50;01/04/2021;16/12/2021 00:00;16.66-7
44.26;01/04/2021;16/12/2021 00:00;19.32-3
26.50;01/04/2021;16/12/2021 00:00;17.07-9
26.50;01/04/2021;16/12/2021 00:00;18.73-9
30.03;01/04/2021;16/12/2021 00:00;17.36-8
27.74;01/04/2021;16/12/2021 00:00;
29.20;01/04/2021;16/12/2021 00:00;17.53-3
26.50;01/04/2021;16/12/2021 00:00;19.82-8
26.50;01/04/2021;16/12/2021 00:00;19.78-6
26.50;01/04/2021;16/12/2021 00:00;19.78-6
51.15;01/04/2021;16/12/2021 00:00;17.56-6
38.32;01/04/2021;16/12/2021 00:00;17.35-0
26.50;01/04/2021;16/12/2021 00:00;
49.36;01/04/2021;16/12/2021 00:00;17.58-2
26.50;01/04/2021;16/12/2021 00:00;
65.07;01/04/2021;16/12/2021 00:00;20.50-3
26.50;01/04/2021;16/12/2021 00:00;18.55-6
26.74;01/04/2021;16/12/2021 00:00;17.40-0
26.50;01/04/2021;16/12/2021 00:00;15.56-0
37.36;01/04/2021;16/12/2021 00:00;17.50-9
39.28;01/04/2021;16/12/2021 00:00;15.55-2
26.50;01/04/2021;16/12/2021 00:00;18.58-0
28.24;01/04/2021;16/12/2021 00:00;16.52-7
26.82;01/04/2021;16/12/2021 00:00;20.13-1
26.50;01/04/2021;16/12/2021 00:00;18.21-8
26.50;01/04/2021;16/12/2021 00:00;16.51-9
30.03;01/04/2021;16/12/2021 00:00;15.94-1
42.51;01/04/2021;16/12/2021 00:00;20.73-5
26.50;01/04/2021;16/12/2021 00:00;136.14-3
26.50;01/04/2021;16/12/2021 00:00;18.87-9
26.50;01/04/2021;16/12/2021 00:00;136.15-0
43.95;01/04/2021;16/12/2021 00:00;16.40-2
26.50;01/04/2021;16/12/2021 00:00;19.91-9
26.50;01/04/2021;16/12/2021 00:00;137.12-5
26.50;01/04/2021;16/12/2021 00:00;
26.50;01/04/2021;16/12/2021 00:00;16.88-1
37.36;01/04/2021;16/12/2021 00:00;15.50-3
26.50;01/04/2021;16/12/2021 00:00;136.33-3
26.50;01/04/2021;16/12/2021 00:00;16.81-6
41.55;01/04/2021;16/12/2021 00:00;18.11-9
26.50;01/04/2021;16/12/2021 00:00;19.08-3
26.50;01/04/2021;16/12/2021 00:00;18.89-5
26.50;01/04/2021;16/12/2021 00:00;17.04-6
26.50;01/04/2021;16/12/2021 00:00;18.98-6
36.10;01/04/2021;16/12/2021 00:00;17.51-7
26.50;01/04/2021;16/12/2021 00:00;
60.03;01/04/2021;16/12/2021 00:00;17.27-7
26.50;01/04/2021;16/12/2021 00:00;19.86-9
26.50;01/04/2021;16/12/2021 00:00;18.79-6
26.50;01/04/2021;16/12/2021 00:00;
38.07;01/04/2021;16/12/2021 00:00;16.62-6
26.50;01/04/2021;16/12/2021 00:00;136.82-0
26.50;01/04/2021;16/12/2021 00:00;135.58-2
32.43;01/04/2021;16/12/2021 00:00;17.54-1
52.72;01/04/2021;16/12/2021 00:00;110.15-5
101.20;01/04/2021;16/12/2021 00:00;20.10-7
37.23;01/04/2021;16/12/2021 00:00;19.57-0
35.31;01/04/2021;16/12/2021 00:00;20.06-5
11.93;01/04/2021;16/12/2021 00:00;19.70-3
26.50;01/04/2021;16/12/2021 00:00;20.08-1
160.95;01/04/2021;16/12/2021 00:00;19.62-0
17.66;01/04/2021;16/12/2021 00:00;15.49-5
26.50;01/04/2021;16/12/2021 00:00;15.81-8
29.07;01/04/2021;16/12/2021 00:00;19.66-1
57.98;01/04/2021;16/12/2021 00:00;20.58-6
26.50;01/04/2021;16/12/2021 00:00;19.61-2
26.50;01/04/2021;16/12/2021 00:00;135.80-6
55.95;01/04/2021;16/12/2021 00:00;20.30-5
33.87;01/04/2021;16/12/2021 00:00;16.25-3
40.59;01/04/2021;16/12/2021 00:00;20.60-2
26.50;01/04/2021;16/12/2021 00:00;18.18-4
26.50;01/04/2021;16/12/2021 00:00;
26.67;01/04/2021;16/12/2021 00:00;19.64-6
26.50;01/04/2021;16/12/2021 00:00;16.96-4
35.31;01/04/2021;16/12/2021 00:00;137.78-6
40.11;01/04/2021;16/12/2021 00:00;16.63-4
26.50;01/04/2021;16/12/2021 00:00;16.58-4
26.50;01/04/2021;16/12/2021 00:00;18.56-4
236.06;01/04/2021;16/12/2021 00:00;20.63-6
26.50;01/04/2021;16/12/2021 00:00;20.15-6
40.11;01/04/2021;16/12/2021 00:00;20.11-5
26.50;01/04/2021;16/12/2021 00:00;136.99-4
33.39;01/04/2021;16/12/2021 00:00;20.82-6
41.68;01/04/2021;16/12/2021 00:00;16.71-7
28.24;01/04/2021;16/12/2021 00:00;20.56-0
29.68;01/04/2021;16/12/2021 00:00;16.77-4
32.56;01/04/2021;16/12/2021 00:00;15.52-9
26.50;01/04/2021;16/12/2021 00:00;16.46-9
26.50;01/04/2021;16/12/2021 00:00;191.41-1
26.50;01/04/2021;16/12/2021 00:00;19.15-8
26.50;01/04/2021;16/12/2021 00:00;18.85-3
26.50;01/04/2021;16/12/2021 00:00;20.89-1
26.50;01/04/2021;16/12/2021 00:00;136.71-3
30.64;01/04/2021;16/12/2021 00:00;16.44-4
26.50;01/04/2021;16/12/2021 00:00;
26.50;01/04/2021;16/12/2021 00:00;20.09-9
10.49;01/04/2021;16/12/2021 00:00;16.68-3
26.50;01/04/2021;16/12/2021 00:00;16.19-6
26.50;01/04/2021;16/12/2021 00:00;20.55-2
26.50;01/04/2021;16/12/2021 00:00;16.64-2
38.43;01/04/2021;16/12/2021 00:00;19.89-3
28.11;01/04/2021;16/12/2021 00:00;154.13-8
20.10;01/04/2021;16/12/2021 00:00;19.54-7
26.50;01/04/2021;16/12/2021 00:00;16.90-7
29.20;01/04/2021;16/12/2021 00:00;18.13-5
26.50;01/04/2021;16/12/2021 00:00;17.33-5
26.50;01/04/2021;16/12/2021 00:00;18.03-6
39.15;01/04/2021;16/12/2021 00:00;16.61-8
26.50;01/04/2021;16/12/2021 00:00;16.55-0
28.72;01/04/2021;16/12/2021 00:00;19.75-2
54.39;01/04/2021;16/12/2021 00:00;19.83-6
33.52;01/04/2021;16/12/2021 00:00;16.56-8
26.50;01/04/2021;16/12/2021 00:00;18.72-1
26.50;01/04/2021;16/12/2021 00:00;136.07-7
26.50;01/04/2021;16/12/2021 00:00;150.00-3
26.50;01/04/2021;16/12/2021 00:00;15.84-2
30.64;01/04/2021;16/12/2021 00:00;16.65-9
26.50;01/04/2021;16/12/2021 00:00;16.98-0
26.50;01/04/2021;16/12/2021 00:00;16.67-5
17.66;01/04/2021;16/12/2021 00:00;20.62-8
26.50;01/04/2021;16/12/2021 00:00;137.00-0
26.50;01/04/2021;16/12/2021 00:00;16.73-3
26.50;01/04/2021;16/12/2021 00:00;16.70-9
26.50;01/04/2021;16/12/2021 00:00;16.54-3
26.50;01/04/2021;16/12/2021 00:00;18.39-0
27.63;01/04/2021;16/12/2021 00:00;18.02-8
8.83;01/04/2021;16/12/2021 00:00;17.49-1
80.05;01/04/2021;16/12/2021 00:00;16.53-5
34.23;01/04/2021;16/12/2021 00:00;17.30-1
26.50;01/04/2021;16/12/2021 00:00;135.88-9
40.72;01/04/2021;16/12/2021 00:00;135.98-8
44.31;01/04/2021;16/12/2021 00:00;16.47-7
60.75;01/04/2021;16/12/2021 00:00;136.97-8
11.81;01/04/2021;16/12/2021 00:00;136.67-1
26.50;01/04/2021;16/12/2021 00:00;137.83-6
26.50;01/04/2021;16/12/2021 00:00;
19.62;01/04/2021;16/12/2021 00:00;19.27-3
25.78;01/04/2021;16/12/2021 00:00;16.34-5
26.50;01/04/2021;16/12/2021 00:00;15.87-5
26.50;01/04/2021;16/12/2021 00:00;137.77-8
26.50;01/04/2021;16/12/2021 00:00;16.69-1
26.50;01/04/2021;16/12/2021 00:00;15.86-7
36.75;01/04/2021;16/12/2021 00:00;18.69-7
26.50;01/04/2021;16/12/2021 00:00;18.63-0
36.27;01/04/2021;16/12/2021 00:00;20.57-8
52.99;01/04/2021;16/08/2021 00:00;16.57-6
26.50;01/04/2021;16/12/2021 00:00;137.91-9
41.07;01/04/2021;16/12/2021 00:00;20.31-3
26.50;01/04/2021;16/12/2021 00:00;20.29-7
26.50;01/04/2021;16/12/2021 00:00;20.59-4
651.22;01/03/2021;16/12/2021 00:00;20.75-0
204.72;01/03/2021;16/12/2021 00:00;18.27-5
1038.41;01/03/2021;16/12/2021 00:00;20.37-0
920.55;01/03/2021;16/12/2021 00:00;18.76-2
28.01;01/03/2021;16/12/2021 00:00;17.16-0
28.01;01/03/2021;16/12/2021 00:00;17.20-2
28.01;01/03/2021;16/12/2021 00:00;17.14-5
28.01;01/03/2021;16/12/2021 00:00;136.60-6
28.01;01/03/2021;16/12/2021 00:00;17.06-1
73.19;01/03/2021;16/12/2021 00:00;15.79-2
28.92;01/03/2021;16/12/2021 00:00;15.48-7
18.67;01/03/2021;16/12/2021 00:00;17.08-7
40.76;01/03/2021;16/12/2021 00:00;16.38-6
88.33;01/03/2021;16/12/2021 00:00;17.44-2
28.01;01/03/2021;16/12/2021 00:00;19.05-9
182.56;01/03/2021;16/12/2021 00:00;19.59-6
28.01;01/03/2021;16/12/2021 00:00;17.26-9
28.01;01/03/2021;16/12/2021 00:00;135.55-8
84.27;01/03/2021;16/12/2021 00:00;
28.01;01/03/2021;16/12/2021 00:00;137.74-5
28.01;01/03/2021;16/12/2021 00:00;
28.01;01/03/2021;16/12/2021 00:00;135.62-4
28.01;01/03/2021;16/12/2021 00:00;
28.01;01/03/2021;16/12/2021 00:00;137.86-9
28.01;01/03/2021;16/12/2021 00:00;
62.71;01/03/2021;16/08/2021 00:00;18.30-9
194.59;01/03/2021;16/12/2021 00:00;17.93-9
39.17;01/03/2021;16/12/2021 00:00;17.19-4
28.44;01/03/2021;16/12/2021 00:00;19.01-8
30.39;01/03/2021;16/12/2021 00:00;18.53-1
30.68;01/03/2021;16/12/2021 00:00;135.69-9
28.01;01/03/2021;16/12/2021 00:00;135.70-7
28.01;01/03/2021;16/12/2021 00:00;17.09-5
28.01;01/03/2021;16/12/2021 00:00;17.11-1
28.01;01/03/2021;16/12/2021 00:00;18.42-4
28.01;01/03/2021;16/12/2021 00:00;18.62-2
28.01;01/03/2021;16/12/2021 00:00;18.68-9
28.01;01/03/2021;16/12/2021 00:00;18.32-5
100.85;01/03/2021;16/12/2021 00:00;18.22-6
28.01;01/03/2021;16/12/2021 00:00;16.76-6
53.66;01/03/2021;16/12/2021 00:00;11.01-5
28.01;01/03/2021;16/12/2021 00:00;17.18-6
186.95;01/03/2021;16/12/2021 00:00;18.07-7
28.01;01/03/2021;16/12/2021 00:00;16.28-7
28.01;01/03/2021;16/12/2021 00:00;18.81-2
28.01;01/03/2021;16/12/2021 00:00;
110.78;01/03/2021;16/12/2021 00:00;20.45-3
28.01;01/03/2021;16/12/2021 00:00;18.34-1
28.01;01/03/2021;16/12/2021 00:00;137.90-1
35.91;01/03/2021;16/12/2021 00:00;16.42-8
28.01;01/03/2021;16/12/2021 00:00;135.81-4
156.02;01/03/2021;16/12/2021 00:00;15.91-7
30.22;01/03/2021;16/12/2021 00:00;135.82-2
28.27;01/03/2021;16/12/2021 00:00;18.82-0
30.87;01/03/2021;16/12/2021 00:00;137.76-0
28.01;01/03/2021;16/12/2021 00:00;18.00-2
51.87;01/03/2021;16/12/2021 00:00;17.21-0
78.68;01/03/2021;16/12/2021 00:00;18.60-6
58.87;01/03/2021;16/12/2021 00:00;19.72-9
28.01;01/03/2021;16/12/2021 00:00;18.91-1
28.01;01/03/2021;16/12/2021 00:00;135.87-1
28.01;01/03/2021;16/12/2021 00:00;16.18-8
28.01;01/03/2021;16/12/2021 00:00;18.94-5
30.68;01/03/2021;16/12/2021 00:00;18.80-4
108.34;01/03/2021;16/12/2021 00:00;17.46-7
85.57;01/03/2021;16/12/2021 00:00;173.92-2
55.76;01/03/2021;16/12/2021 00:00;18.28-3
28.01;01/03/2021;16/12/2021 00:00;
28.01;01/03/2021;16/12/2021 00:00;19.37-2
28.01;01/03/2021;16/12/2021 00:00;16.94-9
28.01;01/03/2021;16/12/2021 00:00;
28.01;01/03/2021;16/12/2021 00:00;19.69-5
28.01;01/03/2021;16/12/2021 00:00;
28.01;01/03/2021;16/12/2021 00:00;17.02-0
47.31;01/03/2021;16/12/2021 00:00;16.29-5
30.68;01/03/2021;16/12/2021 00:00;
28.01;01/03/2021;16/12/2021 00:00;20.78-4
28.01;01/03/2021;16/12/2021 00:00;20.27-1
28.01;01/03/2021;16/12/2021 00:00;18.49-9
140.39;01/03/2021;16/12/2021 00:00;16.30-3
28.01;01/03/2021;16/12/2021 00:00;16.22-0
30.06;01/03/2021;16/12/2021 00:00;16.91-5
28.01;01/03/2021;16/12/2021 00:00;17.05-3
28.01;01/03/2021;16/12/2021 00:00;16.78-2
28.01;01/03/2021;16/12/2021 00:00;18.67-1
28.01;01/03/2021;16/12/2021 00:00;
121.85;01/03/2021;16/12/2021 00:00;137.07-5
28.01;01/03/2021;16/12/2021 00:00;17.00-4
28.01;01/03/2021;16/12/2021 00:00;16.99-8
28.01;01/03/2021;16/12/2021 00:00;
28.01;01/03/2021;16/12/2021 00:00;17.25-1
28.01;01/03/2021;16/12/2021 00:00;18.38-2
28.01;01/03/2021;16/12/2021 00:00;20.03-2
28.01;01/03/2021;16/12/2021 00:00;136.12-7
28.01;01/03/2021;16/12/2021 00:00;19.06-7
28.01;01/03/2021;16/12/2021 00:00;18.41-6
28.01;01/03/2021;16/12/2021 00:00;20.80-0
79.21;01/03/2021;16/12/2021 00:00;19.87-7
28.01;01/03/2021;16/12/2021 00:00;18.93-7
28.01;01/03/2021;16/12/2021 00:00;190.91-8
30.68;01/03/2021;16/12/2021 00:00;
117.29;01/03/2021;16/12/2021 00:00;16.05-5
28.01;01/03/2021;16/12/2021 00:00;18.44-0
57.08;01/03/2021;16/12/2021 00:00;19.95-0
28.01;01/03/2021;16/12/2021 00:00;18.01-0
28.01;01/03/2021;16/12/2021 00:00;136.23-4
28.01;01/03/2021;16/12/2021 00:00;19.45-5
28.01;01/03/2021;16/12/2021 00:00;136.24-2
28.01;01/03/2021;16/12/2021 00:00;18.61-4
28.01;01/03/2021;16/12/2021 00:00;136.26-7
28.01;01/03/2021;16/12/2021 00:00;16.86-5
44.57;01/03/2021;16/12/2021 00:00;20.94-1
9.34;01/03/2021;16/12/2021 00:00;
9.34;01/03/2021;16/12/2021 00:00;
28.01;01/03/2021;16/12/2021 00:00;
118.27;01/03/2021;16/12/2021 00:00;19.77-8
36.73;01/03/2021;16/12/2021 00:00;18.37-4
28.01;01/03/2021;16/12/2021 00:00;18.78-8
28.01;01/03/2021;16/12/2021 00:00;136.45-7
68.15;01/03/2021;16/12/2021 00:00;15.96-6
28.01;01/03/2021;16/12/2021 00:00;16.87-3
91.03;01/03/2021;16/12/2021 00:00;15.78-4
28.01;01/03/2021;16/12/2021 00:00;16.95-6
28.01;01/03/2021;16/12/2021 00:00;19.55-4
28.01;01/03/2021;16/12/2021 00:00;
28.01;01/03/2021;16/12/2021 00:00;
50.57;01/03/2021;16/12/2021 00:00;15.80-0
28.01;01/03/2021;16/12/2021 00:00;136.65-5
44.38;01/03/2021;16/12/2021 00:00;15.62-8
28.01;01/03/2021;16/12/2021 00:00;19.11-7
28.01;01/03/2021;16/12/2021 00:00;35.01-4
178.32;01/03/2021;16/12/2021 00:00;20.70-1
28.01;01/03/2021;16/12/2021 00:00;18.74-7
28.01;01/03/2021;16/12/2021 00:00;16.43-6
28.01;01/03/2021;16/12/2021 00:00;18.46-5
28.01;01/03/2021;16/12/2021 00:00;16.31-1
28.01;01/03/2021;16/12/2021 00:00;19.28-1
85.07;01/03/2021;16/12/2021 00:00;15.82-6
28.01;01/03/2021;16/12/2021 00:00;20.72-7
77.26;01/03/2021;16/12/2021 00:00;26-5
28.01;01/03/2021;16/12/2021 00:00;16.89-9
28.01;01/03/2021;16/12/2021 00:00;136.79-6
64.24;01/03/2021;16/12/2021 00:00;17.32-7
19.46;01/03/2021;16/12/2021 00:00;19.47-1
28.01;01/03/2021;16/12/2021 00:00;20.76-8
28.01;01/03/2021;16/12/2021 00:00;18.29-1
45.20;01/03/2021;16/12/2021 00:00;16.26-1
28.01;01/03/2021;16/12/2021 00:00;146.98-5
28.01;01/03/2021;16/12/2021 00:00;146.99-3
28.01;01/03/2021;16/12/2021 00:00;136.91-1
28.01;01/03/2021;16/12/2021 00:00;19.93-5
28.01;01/03/2021;16/12/2021 00:00;20.02-4
28.01;01/03/2021;16/12/2021 00:00;135.78-0
28.01;01/03/2021;16/12/2021 00:00;20.64-4
60.82;01/03/2021;16/12/2021 00:00;17.29-3
28.01;01/03/2021;16/12/2021 00:00;130.53-4
28.01;01/03/2021;16/12/2021 00:00;16.97-2
28.01;01/03/2021;16/12/2021 00:00;18.97-8
34.04;01/03/2021;16/12/2021 00:00;17.31-9
28.01;01/03/2021;16/12/2021 00:00;17.98-8
28.01;01/03/2021;16/12/2021 00:00;18.99-4
65.54;01/03/2021;16/12/2021 00:00;17.38-4
28.01;01/03/2021;16/12/2021 00:00;18.75-4
28.01;01/03/2021;16/12/2021 00:00;18.95-2
28.01;01/03/2021;16/12/2021 00:00;19.19-0
28.01;01/03/2021;16/12/2021 00:00;17.17-8
28.01;01/03/2021;16/12/2021 00:00;18.54-9
135.67;01/03/2021;16/12/2021 00:00;15.54-5
28.01;01/03/2021;16/12/2021 00:00;18.25-9
36.73;01/03/2021;16/12/2021 00:00;15.88-3
28.01;01/03/2021;16/12/2021 00:00;16.79-0
28.01;01/03/2021;16/12/2021 00:00;135.94-7
66.48;01/03/2021;16/12/2021 00:00;20.52-9
28.01;01/03/2021;16/12/2021 00:00;135.96-2
28.01;01/03/2021;16/12/2021 00:00;135.97-0
428.79;01/03/2021;16/12/2021 00:00;16.13-9
52.52;01/03/2021;16/12/2021 00:00;16.16-2
39.97;01/03/2021;16/12/2021 00:00;
28.01;01/03/2021;16/12/2021 00:00;137.05-9
69.45;01/03/2021;16/12/2021 00:00;19.90-1
28.01;01/03/2021;16/12/2021 00:00;19.03-4
66.19;01/03/2021;16/12/2021 00:00;20.69-3
28.01;01/03/2021;16/12/2021 00:00;203.54-7
35.43;01/03/2021;16/12/2021 00:00;17.45-9
28.01;01/03/2021;16/12/2021 00:00;19.79-4
20.11;01/03/2021;16/12/2021 00:00;20.85-9
28.01;01/03/2021;16/12/2021 00:00;18.64-8
28.01;01/03/2021;16/12/2021 00:00;18.65-5
35.91;01/03/2021;16/12/2021 00:00;146.55-5
28.01;01/03/2021;16/12/2021 00:00;137.14-1
28.01;01/03/2021;16/12/2021 00:00;18.57-2
28.01;01/03/2021;16/12/2021 00:00;18.66-3
70.42;01/03/2021;16/12/2021 00:00;20.54-5
28.01;01/03/2021;16/12/2021 00:00;
28.01;01/03/2021;16/12/2021 00:00;18.86-1
28.01;01/03/2021;16/12/2021 00:00;18.90-3
28.01;01/03/2021;16/12/2021 00:00;
51.17;01/03/2021;16/12/2021 00:00;17.42-6
28.01;01/03/2021;16/12/2021 00:00;18.88-7
28.01;01/03/2021;16/12/2021 00:00;18.92-9
28.01;01/03/2021;16/12/2021 00:00;19.12-5
31.04;01/03/2021;16/12/2021 00:00;17.34-3
36.73;01/03/2021;16/12/2021 00:00;18.16-8
28.01;01/03/2021;16/12/2021 00:00;18.17-6
29.09;01/03/2021;16/12/2021 00:00;16.80-8
28.01;01/03/2021;16/12/2021 00:00;18.70-5
28.01;01/03/2021;16/12/2021 00:00;18.43-2
44.71;01/03/2021;16/12/2021 00:00;18.15-0
36.73;01/03/2021;16/12/2021 00:00;17.52-5
28.01;01/03/2021;16/12/2021 00:00;16.17-0
28.01;01/03/2021;16/12/2021 00:00;17.03-8
28.01;01/03/2021;16/12/2021 00:00;19.29-9
30.06;01/03/2021;16/12/2021 00:00;18.45-7
28.01;01/03/2021;16/12/2021 00:00;20.01-6
28.01;01/03/2021;16/12/2021 00:00;135.48-3
28.01;01/03/2021;16/12/2021 00:00;18.20-0
28.01;01/03/2021;16/12/2021 00:00;153.79-1
69.28;01/03/2021;16/12/2021 00:00;20.18-0
28.01;01/03/2021;16/12/2021 00:00;19.20-8
55.89;01/03/2021;16/12/2021 00:00;20.04-0
30.68;01/03/2021;16/12/2021 00:00;15.89-1
54.48;01/03/2021;16/12/2021 00:00;19.80-2
28.01;01/03/2021;16/12/2021 00:00;20.14-9
28.01;01/03/2021;16/12/2021 00:00;136.89-5
28.01;01/03/2021;16/12/2021 00:00;20.20-6
40.80;01/03/2021;16/12/2021 00:00;15.93-3
28.01;01/03/2021;16/12/2021 00:00;
28.01;01/03/2021;16/12/2021 00:00;18.26-7
28.01;01/03/2021;16/12/2021 00:00;18.36-6
34.29;01/03/2021;16/12/2021 00:00;16.66-7
61.70;01/03/2021;16/12/2021 00:00;19.32-3
28.01;01/03/2021;16/12/2021 00:00;17.07-9
28.01;01/03/2021;16/12/2021 00:00;18.73-9
32.83;01/03/2021;16/12/2021 00:00;17.36-8
31.04;01/03/2021;16/12/2021 00:00;
41.29;01/03/2021;16/12/2021 00:00;19.42-2
32.34;01/03/2021;16/12/2021 00:00;17.53-3
28.01;01/03/2021;16/12/2021 00:00;19.82-8
28.01;01/03/2021;16/12/2021 00:00;19.78-6
28.01;01/03/2021;16/12/2021 00:00;19.78-6
60.82;01/03/2021;16/12/2021 00:00;17.56-6
51.87;01/03/2021;16/12/2021 00:00;17.35-0
28.01;01/03/2021;16/12/2021 00:00;
28.01;01/03/2021;16/12/2021 00:00;
58.38;01/03/2021;16/12/2021 00:00;17.58-2
28.01;01/03/2021;16/12/2021 00:00;
79.70;01/03/2021;16/12/2021 00:00;20.50-3
28.01;01/03/2021;16/12/2021 00:00;18.55-6
39.36;01/03/2021;16/12/2021 00:00;17.40-0
38.85;01/03/2021;16/12/2021 00:00;15.56-0
54.48;01/03/2021;16/12/2021 00:00;17.50-9
41.46;01/03/2021;16/12/2021 00:00;15.55-2
28.01;01/03/2021;16/12/2021 00:00;18.58-0
28.01;01/03/2021;16/12/2021 00:00;16.52-7
38.49;01/03/2021;16/12/2021 00:00;20.13-1
